NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       3621.      0.48310428E+03      0.83792865E+03      0.10053265E+05      0.88289764E+02     -0.49116063E+01     -0.56960674E+04      0.28370000E+04
       3622.      0.48310733E+03      0.79013605E+03      0.91949785E+04      0.88273193E+02     -0.49078479E+01     -0.56960674E+04      0.28370000E+04
       3623.      0.48311014E+03      0.74238489E+03      0.83368457E+04      0.88258118E+02     -0.49041729E+01     -0.56960674E+04      0.28370000E+04
       3624.      0.48311264E+03      0.69467432E+03      0.74788525E+04      0.88244522E+02     -0.49005814E+01     -0.56960674E+04      0.28370000E+04
       3625.      0.48311490E+03      0.64700354E+03      0.66209839E+04      0.88232422E+02     -0.48970723E+01     -0.56960674E+04      0.28370000E+04
       3626.      0.48311685E+03      0.59937177E+03      0.57632251E+04      0.88221809E+02     -0.48936467E+01     -0.56960674E+04      0.28370000E+04
       3627.      0.48311856E+03      0.55177814E+03      0.49055615E+04      0.88212685E+02     -0.48903036E+01     -0.56960674E+04      0.28370000E+04
       3628.      0.48312000E+03      0.50422189E+03      0.40479797E+04      0.88205048E+02     -0.48870435E+01     -0.56960674E+04      0.28370000E+04
       3629.      0.48312115E+03      0.45670224E+03      0.31904646E+04      0.88198898E+02     -0.48838663E+01     -0.56960674E+04      0.28370000E+04
       3630.      0.48312204E+03      0.40921835E+03      0.23330015E+04      0.88194237E+02     -0.48807712E+01     -0.56960674E+04      0.28370000E+04
       3631.      0.48312265E+03      0.36176944E+03      0.14755764E+04      0.88191063E+02     -0.48777585E+01     -0.56960674E+04      0.28370000E+04
       3632.      0.48312299E+03      0.31435471E+03      0.61817456E+03      0.88189369E+02     -0.48748283E+01     -0.56960674E+04      0.28370000E+04
       3633.      0.48312305E+03      0.26697333E+03     -0.23921840E+03      0.88189171E+02     -0.48719807E+01     -0.56960674E+04      0.28370000E+04
       3634.      0.48312283E+03      0.21962450E+03     -0.10966169E+04      0.88190460E+02     -0.48692150E+01     -0.56960674E+04      0.28370000E+04
       3635.      0.48312234E+03      0.17230745E+03     -0.19540355E+04      0.88193237E+02     -0.48665314E+01     -0.56960674E+04      0.28370000E+04
       3636.      0.48312161E+03      0.12502138E+03     -0.28114888E+04      0.88197502E+02     -0.48639297E+01     -0.56960674E+04      0.28370000E+04
       3637.      0.48312057E+03      0.77765472E+02     -0.36689907E+04      0.88203247E+02     -0.48614097E+01     -0.56960674E+04      0.28370000E+04
       3638.      0.48311929E+03      0.30538954E+02     -0.45265562E+04      0.88210487E+02     -0.48589721E+01     -0.56960674E+04      0.28370000E+04
       3639.      0.48311771E+03     -0.16658985E+02     -0.53841997E+04      0.88219215E+02     -0.48566155E+01     -0.56960674E+04      0.28370000E+04
       3640.      0.48311588E+03     -0.63829128E+02     -0.62419355E+04      0.88229431E+02     -0.48543410E+01     -0.56960674E+04      0.28370000E+04
       3641.      0.48311374E+03     -0.11097227E+03     -0.70997778E+04      0.88241127E+02     -0.48521476E+01     -0.56960674E+04      0.28370000E+04
       3642.      0.48311136E+03     -0.15808922E+03     -0.79577422E+04      0.88254318E+02     -0.48500361E+01     -0.56960674E+04      0.28370000E+04
       3643.      0.48310870E+03     -0.20518074E+03     -0.88158418E+04      0.88268997E+02     -0.48480058E+01     -0.56960674E+04      0.28370000E+04
       3644.      0.48310577E+03     -0.25224762E+03     -0.96740918E+04      0.88285164E+02     -0.48460565E+01     -0.56960674E+04      0.28370000E+04
       3645.      0.48310257E+03     -0.29929068E+03     -0.10532506E+05      0.88302826E+02     -0.48441887E+01     -0.56960674E+04      0.28370000E+04
       3646.      0.48309906E+03     -0.34631067E+03     -0.11391100E+05      0.88321968E+02     -0.48424020E+01     -0.56960674E+04      0.28370000E+04
       3647.      0.48309531E+03     -0.39330841E+03     -0.12249888E+05      0.88342606E+02     -0.48406963E+01     -0.56960674E+04      0.28370000E+04
       3648.      0.48309128E+03     -0.44028467E+03     -0.13108883E+05      0.88364731E+02     -0.48390713E+01     -0.56960674E+04      0.28370000E+04
NS BraceMember_61.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       3649.     -0.29388799E+04      0.45994731E+04      0.75895039E+04      0.35871552E+02     -0.29068850E+02     -0.78531494E+04      0.33270000E+04
       3650.     -0.29388784E+04      0.43084819E+04      0.72304160E+04      0.35953117E+02     -0.29115862E+02     -0.78531494E+04      0.33270000E+04
       3651.     -0.29388770E+04      0.40170400E+04      0.68705293E+04      0.36030777E+02     -0.29159710E+02     -0.78531494E+04      0.33270000E+04
       3652.     -0.29388757E+04      0.37251785E+04      0.65098833E+04      0.36104527E+02     -0.29200386E+02     -0.78531494E+04      0.33270000E+04
       3653.     -0.29388743E+04      0.34329292E+04      0.61485171E+04      0.36174358E+02     -0.29237890E+02     -0.78531494E+04      0.33270000E+04
       3654.     -0.29388733E+04      0.31403240E+04      0.57864692E+04      0.36240265E+02     -0.29272215E+02     -0.78531494E+04      0.33270000E+04
       3655.     -0.29388721E+04      0.28473945E+04      0.54237793E+04      0.36302231E+02     -0.29303360E+02     -0.78531494E+04      0.33270000E+04
       3656.     -0.29388711E+04      0.25541729E+04      0.50604873E+04      0.36360264E+02     -0.29331318E+02     -0.78531494E+04      0.33270000E+04
       3657.     -0.29388701E+04      0.22606907E+04      0.46966318E+04      0.36414345E+02     -0.29356091E+02     -0.78531494E+04      0.33270000E+04
       3658.     -0.29388694E+04      0.19669797E+04      0.43322529E+04      0.36464478E+02     -0.29377670E+02     -0.78531494E+04      0.33270000E+04
       3659.     -0.29388687E+04      0.16730721E+04      0.39673899E+04      0.36510647E+02     -0.29396061E+02     -0.78531494E+04      0.33270000E+04
       3660.     -0.29388679E+04      0.13790000E+04      0.36020823E+04      0.36552853E+02     -0.29411255E+02     -0.78531494E+04      0.33270000E+04
       3661.     -0.29388674E+04      0.10847949E+04      0.32363701E+04      0.36591095E+02     -0.29423254E+02     -0.78531494E+04      0.33270000E+04
       3662.     -0.29388669E+04      0.79048907E+03      0.28702927E+04      0.36625359E+02     -0.29432056E+02     -0.78531494E+04      0.33270000E+04
       3663.     -0.29388665E+04      0.49611441E+03      0.25038899E+04      0.36655647E+02     -0.29437662E+02     -0.78531494E+04      0.33270000E+04
       3664.     -0.29388660E+04      0.20170287E+03      0.21372017E+04      0.36681957E+02     -0.29440069E+02     -0.78531494E+04      0.33270000E+04
       3665.     -0.29388657E+04     -0.92713539E+02      0.17702676E+04      0.36704281E+02     -0.29439278E+02     -0.78531494E+04      0.33270000E+04
       3666.     -0.29388655E+04     -0.38710284E+03      0.14031277E+04      0.36722622E+02     -0.29435289E+02     -0.78531494E+04      0.33270000E+04
       3667.     -0.29388655E+04     -0.68143311E+03      0.10358217E+04      0.36736973E+02     -0.29428104E+02     -0.78531494E+04      0.33270000E+04
       3668.     -0.29388655E+04     -0.97567224E+03      0.66838959E+03      0.36747337E+02     -0.29417723E+02     -0.78531494E+04      0.33270000E+04
       3669.     -0.29388655E+04     -0.12697885E+04      0.30087128E+03      0.36753708E+02     -0.29404146E+02     -0.78531494E+04      0.33270000E+04
       3670.     -0.29388657E+04     -0.15637496E+04     -0.66693367E+02      0.36756088E+02     -0.29387377E+02     -0.78531494E+04      0.33270000E+04
       3671.     -0.29388660E+04     -0.18575240E+04     -0.43426440E+03      0.36754475E+02     -0.29367414E+02     -0.78531494E+04      0.33270000E+04
       3672.     -0.29388662E+04     -0.21510796E+04     -0.80180194E+03      0.36748871E+02     -0.29344265E+02     -0.78531494E+04      0.33270000E+04
       3673.     -0.29388665E+04     -0.24443848E+04     -0.11692660E+04      0.36739273E+02     -0.29317930E+02     -0.78531494E+04      0.33270000E+04
       3674.     -0.29388669E+04     -0.27374072E+04     -0.15366167E+04      0.36725689E+02     -0.29288410E+02     -0.78531494E+04      0.33270000E+04
       3675.     -0.29388677E+04     -0.30301152E+04     -0.19038141E+04      0.36708111E+02     -0.29255713E+02     -0.78531494E+04      0.33270000E+04
       3676.     -0.29388682E+04     -0.33224775E+04     -0.22708184E+04      0.36686546E+02     -0.29219839E+02     -0.78531494E+04      0.33270000E+04
       3677.     -0.29388689E+04     -0.36144617E+04     -0.26375896E+04      0.36660995E+02     -0.29180792E+02     -0.78531494E+04      0.33270000E+04
       3678.     -0.29388696E+04     -0.39060366E+04     -0.30040881E+04      0.36631466E+02     -0.29138578E+02     -0.78531494E+04      0.33270000E+04
       3679.     -0.29388706E+04     -0.41971704E+04     -0.33702737E+04      0.36597954E+02     -0.29093203E+02     -0.78531494E+04      0.33270000E+04
       3680.     -0.29388716E+04     -0.44878311E+04     -0.37361069E+04      0.36560467E+02     -0.29044668E+02     -0.78531494E+04      0.33270000E+04
       3681.     -0.29388726E+04     -0.47779878E+04     -0.41015479E+04      0.36519005E+02     -0.28992983E+02     -0.78531494E+04      0.33270000E+04
       3682.     -0.29388735E+04     -0.50676084E+04     -0.44665571E+04      0.36473576E+02     -0.28938150E+02     -0.78531494E+04      0.33270000E+04
       3683.     -0.29388748E+04     -0.53566621E+04     -0.48310947E+04      0.36424187E+02     -0.28880178E+02     -0.78531494E+04      0.33270000E+04
NS BraceMember_62.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       3684.      0.78733003E+04      0.22512016E+05     -0.24229764E+05     -0.44697540E+02     -0.10694559E+03     -0.96639893E+04      0.33420000E+04
       3685.      0.78733125E+04      0.21458660E+05     -0.23791305E+05     -0.44003128E+02     -0.10631625E+03     -0.96639893E+04      0.33420000E+04
       3686.      0.78733242E+04      0.20411369E+05     -0.23359656E+05     -0.43321239E+02     -0.10571705E+03     -0.96639893E+04      0.33420000E+04
       3687.      0.78733359E+04      0.19369846E+05     -0.22934695E+05     -0.42651672E+02     -0.10514780E+03     -0.96639893E+04      0.33420000E+04
       3688.      0.78733467E+04      0.18333797E+05     -0.22516301E+05     -0.41994240E+02     -0.10460836E+03     -0.96639893E+04      0.33420000E+04
       3689.      0.78733564E+04      0.17302926E+05     -0.22104355E+05     -0.41348755E+02     -0.10409856E+03     -0.96639893E+04      0.33420000E+04
       3690.      0.78733662E+04      0.16276942E+05     -0.21698740E+05     -0.40715031E+02     -0.10361828E+03     -0.96639893E+04      0.33420000E+04
       3691.      0.78733755E+04      0.15255555E+05     -0.21299340E+05     -0.40092884E+02     -0.10316735E+03     -0.96639893E+04      0.33420000E+04
       3692.      0.78733843E+04      0.14238475E+05     -0.20906041E+05     -0.39482140E+02     -0.10274567E+03     -0.96639893E+04      0.33420000E+04
       3693.      0.78733921E+04      0.13225413E+05     -0.20518734E+05     -0.38882622E+02     -0.10235311E+03     -0.96639893E+04      0.33420000E+04
       3694.      0.78733999E+04      0.12216083E+05     -0.20137307E+05     -0.38294159E+02     -0.10198957E+03     -0.96639893E+04      0.33420000E+04
       3695.      0.78734072E+04      0.11210197E+05     -0.19761648E+05     -0.37716583E+02     -0.10165493E+03     -0.96639893E+04      0.33420000E+04
       3696.      0.78734136E+04      0.10207473E+05     -0.19391656E+05     -0.37149727E+02     -0.10134911E+03     -0.96639893E+04      0.33420000E+04
       3697.      0.78734199E+04      0.92076240E+04     -0.19027225E+05     -0.36593430E+02     -0.10107201E+03     -0.96639893E+04      0.33420000E+04
       3698.      0.78734258E+04      0.82103672E+04     -0.18668248E+05     -0.36047531E+02     -0.10082357E+03     -0.96639893E+04      0.33420000E+04
       3699.      0.78734307E+04      0.72154209E+04     -0.18314625E+05     -0.35511875E+02     -0.10060371E+03     -0.96639883E+04      0.33420000E+04
       3700.      0.78734355E+04      0.62225020E+04     -0.17966256E+05     -0.34986309E+02     -0.10041237E+03     -0.96639883E+04      0.33420000E+04
       3701.      0.78734399E+04      0.52313296E+04     -0.17623041E+05     -0.34470680E+02     -0.10024950E+03     -0.96639883E+04      0.33420000E+04
       3702.      0.78734438E+04      0.42416226E+04     -0.17284883E+05     -0.33964844E+02     -0.10011504E+03     -0.96639883E+04      0.33420000E+04
       3703.      0.78734473E+04      0.32531001E+04     -0.16951686E+05     -0.33468647E+02     -0.10000896E+03     -0.96639883E+04      0.33420000E+04
       3704.      0.78734507E+04      0.22654822E+04     -0.16623355E+05     -0.32981956E+02     -0.99931244E+02     -0.96639883E+04      0.33420000E+04
       3705.      0.78734531E+04      0.12784888E+04     -0.16299799E+05     -0.32504631E+02     -0.99881851E+02     -0.96639883E+04      0.33420000E+04
       3706.      0.78734551E+04      0.29184012E+03     -0.15980922E+05     -0.32036530E+02     -0.99860786E+02     -0.96639883E+04      0.33420000E+04
       3707.      0.78734570E+04     -0.69474365E+03     -0.15666637E+05     -0.31577518E+02     -0.99868027E+02     -0.96639883E+04      0.33420000E+04
       3708.      0.78734585E+04     -0.16815421E+04     -0.15356854E+05     -0.31127468E+02     -0.99903580E+02     -0.96639883E+04      0.33420000E+04
       3709.      0.78734595E+04     -0.26688352E+04     -0.15051483E+05     -0.30686249E+02     -0.99967468E+02     -0.96639883E+04      0.33420000E+04
       3710.      0.78734600E+04     -0.36569028E+04     -0.14750440E+05     -0.30253733E+02     -0.10005969E+03     -0.96639883E+04      0.33420000E+04
       3711.      0.78734600E+04     -0.46460249E+04     -0.14453640E+05     -0.29829796E+02     -0.10018029E+03     -0.96639883E+04      0.33420000E+04
       3712.      0.78734595E+04     -0.56364824E+04     -0.14160995E+05     -0.29414316E+02     -0.10032929E+03     -0.96639883E+04      0.33420000E+04
       3713.      0.78734590E+04     -0.66285557E+04     -0.13872427E+05     -0.29007175E+02     -0.10050674E+03     -0.96639883E+04      0.33420000E+04
       3714.      0.78734575E+04     -0.76225259E+04     -0.13587851E+05     -0.28608255E+02     -0.10071270E+03     -0.96639883E+04      0.33420000E+04
       3715.      0.78734561E+04     -0.86186758E+04     -0.13307187E+05     -0.28217442E+02     -0.10094720E+03     -0.96639883E+04      0.33420000E+04
       3716.      0.78734541E+04     -0.96172861E+04     -0.13030354E+05     -0.27834621E+02     -0.10121034E+03     -0.96639883E+04      0.33420000E+04
       3717.      0.78734517E+04     -0.10618643E+05     -0.12757277E+05     -0.27459686E+02     -0.10150217E+03     -0.96639883E+04      0.33420000E+04
       3718.      0.78734487E+04     -0.11623027E+05     -0.12487877E+05     -0.27092524E+02     -0.10182280E+03     -0.96639883E+04      0.33420000E+04
