NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       3906.      0.11636156E+04     -0.61767466E+04     -0.26270781E+04     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3907.      0.11636156E+04     -0.57958740E+04     -0.25146201E+04     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3908.      0.11636156E+04     -0.54150015E+04     -0.24021624E+04     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3909.      0.11636156E+04     -0.50341284E+04     -0.22897043E+04     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3910.      0.11636156E+04     -0.46532559E+04     -0.21772463E+04     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3911.      0.11636156E+04     -0.42723828E+04     -0.20647883E+04     -0.11567093E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3912.      0.11636156E+04     -0.38915100E+04     -0.19523306E+04     -0.11567106E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3913.      0.11636156E+04     -0.35106372E+04     -0.18398726E+04     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3914.      0.11636156E+04     -0.31297644E+04     -0.17274147E+04     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3915.      0.11636156E+04     -0.27488918E+04     -0.16149568E+04     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3916.      0.11636156E+04     -0.23680190E+04     -0.15024988E+04     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3917.      0.11636156E+04     -0.19871461E+04     -0.13900409E+04     -0.11567093E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3918.      0.11636156E+04     -0.16062734E+04     -0.12775830E+04     -0.11567106E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3919.      0.11636156E+04     -0.12254006E+04     -0.11651250E+04     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3920.      0.11636156E+04     -0.84452783E+03     -0.10526671E+04     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3921.      0.11636156E+04     -0.46365503E+03     -0.94020911E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3922.      0.11636156E+04     -0.82782242E+02     -0.82775116E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3923.      0.11636156E+04      0.29809055E+03     -0.71529321E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3924.      0.11636156E+04      0.67896332E+03     -0.60283527E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3925.      0.11636156E+04      0.10598361E+04     -0.49037732E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3926.      0.11636156E+04      0.14407089E+04     -0.37791937E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3927.      0.11636156E+04      0.18215817E+04     -0.26546143E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3928.      0.11636156E+04      0.22024546E+04     -0.15300349E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3929.      0.11636156E+04      0.25833271E+04     -0.40545547E+02     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3930.      0.11636156E+04      0.29642000E+04      0.71912399E+02     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3931.      0.11636156E+04      0.33450728E+04      0.18437035E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3932.      0.11636156E+04      0.37259456E+04      0.29682828E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3933.      0.11636156E+04      0.41068184E+04      0.40928622E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3934.      0.11636156E+04      0.44876914E+04      0.52174420E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3935.      0.11636156E+04      0.48685640E+04      0.63420215E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3936.      0.11636156E+04      0.52494365E+04      0.74666010E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3937.      0.11636156E+04      0.56303096E+04      0.85911804E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3938.      0.11636156E+04      0.60111821E+04      0.97157599E+03     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
       3939.      0.11636156E+04      0.63920552E+04      0.10840339E+04     -0.11567100E+02      0.39175476E+02     -0.22585681E+04      0.39670000E+04
NS BraceMember_68.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       3940.      0.16319231E+04     -0.49224941E+04     -0.95413342E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3941.      0.16319231E+04     -0.46457896E+04     -0.94068188E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3942.      0.16319231E+04     -0.43690854E+04     -0.92723041E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3943.      0.16319231E+04     -0.40923809E+04     -0.91377887E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3944.      0.16319231E+04     -0.38156765E+04     -0.90032739E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3945.      0.16319231E+04     -0.35389722E+04     -0.88687585E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3946.      0.16319231E+04     -0.32622678E+04     -0.87342438E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3947.      0.16319231E+04     -0.29855635E+04     -0.85997290E+03     -0.13835810E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3948.      0.16319231E+04     -0.27088591E+04     -0.84652142E+03     -0.13835841E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3949.      0.16319231E+04     -0.24321545E+04     -0.83306995E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3950.      0.16319231E+04     -0.21554502E+04     -0.81961841E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3951.      0.16319231E+04     -0.18787458E+04     -0.80616693E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3952.      0.16319231E+04     -0.16020415E+04     -0.79271539E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3953.      0.16319231E+04     -0.13253372E+04     -0.77926392E+03     -0.13835810E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3954.      0.16319231E+04     -0.10486327E+04     -0.76581244E+03     -0.13835841E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3955.      0.16319231E+04     -0.77192834E+03     -0.75236096E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3956.      0.16319231E+04     -0.49522397E+03     -0.73890948E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3957.      0.16319231E+04     -0.21851958E+03     -0.72545795E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3958.      0.16319231E+04      0.58184811E+02     -0.71200647E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3959.      0.16319231E+04      0.33488919E+03     -0.69855493E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3960.      0.16319231E+04      0.61159357E+03     -0.68510345E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3961.      0.16319231E+04      0.88829797E+03     -0.67165198E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3962.      0.16319231E+04      0.11650023E+04     -0.65820044E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3963.      0.16319231E+04      0.14417068E+04     -0.64474896E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3964.      0.16319231E+04      0.17184111E+04     -0.63129742E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3965.      0.16319231E+04      0.19951155E+04     -0.61784595E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3966.      0.16319231E+04      0.22718198E+04     -0.60439441E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3967.      0.16319231E+04      0.25485242E+04     -0.59094293E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3968.      0.16319231E+04      0.28252288E+04     -0.57749146E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3969.      0.16319231E+04      0.31019331E+04     -0.56403992E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3970.      0.16319231E+04      0.33786375E+04     -0.55058844E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3971.      0.16319231E+04      0.36553418E+04     -0.53713690E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3972.      0.16319231E+04      0.39320461E+04     -0.52368542E+03     -0.13835828E+01      0.28461016E+02     -0.31611946E+04      0.39670000E+04
       3973.      0.16319231E+04      0.42087505E+04     -0.51023392E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3974.      0.16319231E+04      0.44854551E+04     -0.49678241E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
       3975.      0.16319231E+04      0.47621592E+04     -0.48333090E+03     -0.13835828E+01      0.28461014E+02     -0.31611946E+04      0.39670000E+04
NS BraceMember_69.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       3976.      0.18804744E+04      0.13141258E+05     -0.52248267E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3977.      0.18804744E+04      0.12833230E+05     -0.54048809E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3978.      0.18804744E+04      0.12525204E+05     -0.55849351E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3979.      0.18804744E+04      0.12217177E+05     -0.57649897E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3980.      0.18804744E+04      0.11909150E+05     -0.59450439E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3981.      0.18804744E+04      0.11601123E+05     -0.61250981E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3982.      0.18804744E+04      0.11293097E+05     -0.63051528E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3983.      0.18804744E+04      0.10985069E+05     -0.64852070E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3984.      0.18804744E+04      0.10677043E+05     -0.66652612E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3985.      0.18804744E+04      0.10369016E+05     -0.68453159E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3986.      0.18804744E+04      0.10060989E+05     -0.70253701E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3987.      0.18804744E+04      0.97529619E+04     -0.72054243E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3988.      0.18804744E+04      0.94449355E+04     -0.73854785E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3989.      0.18804744E+04      0.91369082E+04     -0.75655332E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3990.      0.18804744E+04      0.88288818E+04     -0.77455874E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3991.      0.18804744E+04      0.85208545E+04     -0.79256416E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3992.      0.18804744E+04      0.82128281E+04     -0.81056963E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3993.      0.18804744E+04      0.79048013E+04     -0.82857510E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3994.      0.18804744E+04      0.75967744E+04     -0.84658047E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3995.      0.18804744E+04      0.72887476E+04     -0.86458594E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3996.      0.18804744E+04      0.69807207E+04     -0.88259141E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3997.      0.18804744E+04      0.66726938E+04     -0.90059678E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3998.      0.18804744E+04      0.63646670E+04     -0.91860225E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       3999.      0.18804744E+04      0.60566401E+04     -0.93660771E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4000.      0.18804744E+04      0.57486133E+04     -0.95461309E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4001.      0.18804744E+04      0.54405864E+04     -0.97261855E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4002.      0.18804744E+04      0.51325596E+04     -0.99062402E+04      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4003.      0.18804744E+04      0.48245327E+04     -0.10086294E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4004.      0.18804744E+04      0.45165059E+04     -0.10266349E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4005.      0.18804744E+04      0.42084790E+04     -0.10446403E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4006.      0.18804744E+04      0.39004519E+04     -0.10626457E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4007.      0.18804744E+04      0.35924250E+04     -0.10806512E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4008.      0.18804744E+04      0.32843982E+04     -0.10986565E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4009.      0.18804744E+04      0.29763713E+04     -0.11166620E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4010.      0.18804744E+04      0.26683445E+04     -0.11346675E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4011.      0.18804744E+04      0.23603176E+04     -0.11526729E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4012.      0.18804744E+04      0.20522908E+04     -0.11706783E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4013.      0.18804744E+04      0.17442639E+04     -0.11886838E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4014.      0.18804744E+04      0.14362371E+04     -0.12066892E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4015.      0.18804744E+04      0.11282102E+04     -0.12246946E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4016.      0.18804744E+04      0.82018335E+03     -0.12427001E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4017.      0.18804744E+04      0.51215649E+03     -0.12607055E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4018.      0.18804744E+04      0.20412967E+03     -0.12787109E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4019.      0.18804744E+04     -0.10389719E+03     -0.12967164E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4020.      0.18804744E+04     -0.41192404E+03     -0.13147218E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
       4021.      0.18804744E+04     -0.71995093E+03     -0.13327272E+05      0.18222008E+02     -0.31173185E+02      0.36762568E+04      0.33420000E+04
NS BraceMember_70.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       4022.     -0.17313454E+03      0.55133320E+04     -0.15926986E+05     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4023.     -0.17313454E+03      0.52063398E+04     -0.15030948E+05     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4024.     -0.17313454E+03      0.48993477E+04     -0.14134911E+05     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4025.     -0.17313454E+03      0.45923555E+04     -0.13238873E+05     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4026.     -0.17313454E+03      0.42853633E+04     -0.12342836E+05     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4027.     -0.17313454E+03      0.39783708E+04     -0.11446798E+05     -0.89603760E+02     -0.30699228E+02     -0.26327754E+04      0.39670000E+04
       4028.     -0.17313454E+03      0.36713784E+04     -0.10550761E+05     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4029.     -0.17313454E+03      0.33643862E+04     -0.96547227E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4030.     -0.17313454E+03      0.30573938E+04     -0.87586855E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4031.     -0.17313454E+03      0.27504016E+04     -0.78626475E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4032.     -0.17313454E+03      0.24434092E+04     -0.69666099E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4033.     -0.17313454E+03      0.21364170E+04     -0.60705723E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4034.     -0.17313454E+03      0.18294247E+04     -0.51745347E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4035.     -0.17313454E+03      0.15224324E+04     -0.42784971E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4036.     -0.17313454E+03      0.12154401E+04     -0.33824597E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4037.     -0.17313454E+03      0.90844781E+03     -0.24864221E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4038.     -0.17313454E+03      0.60145551E+03     -0.15903845E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4039.     -0.17313454E+03      0.29446323E+03     -0.69434692E+03     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4040.     -0.17313454E+03     -0.12529061E+02      0.20169066E+03     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4041.     -0.17313454E+03     -0.31952136E+03      0.10977283E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4042.     -0.17313454E+03     -0.62651367E+03      0.19937659E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4043.     -0.17313454E+03     -0.93350592E+03      0.28898035E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4044.     -0.17313454E+03     -0.12404983E+04      0.37858411E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4045.     -0.17313454E+03     -0.15474905E+04      0.46818784E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4046.     -0.17313454E+03     -0.18544828E+04      0.55779160E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4047.     -0.17313454E+03     -0.21614751E+04      0.64739536E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4048.     -0.17313454E+03     -0.24684673E+04      0.73699912E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4049.     -0.17313454E+03     -0.27754597E+04      0.82660293E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4050.     -0.17313454E+03     -0.30824519E+04      0.91620664E+04     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4051.     -0.17313454E+03     -0.33894443E+04      0.10058104E+05     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4052.     -0.17313454E+03     -0.36964365E+04      0.10954142E+05     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4053.     -0.17313454E+03     -0.40034290E+04      0.11850180E+05     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4054.     -0.17313454E+03     -0.43104214E+04      0.12746217E+05     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4055.     -0.17313454E+03     -0.46174136E+04      0.13642255E+05     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
       4056.     -0.17313454E+03     -0.49244058E+04      0.14538292E+05     -0.89603760E+02     -0.30699230E+02     -0.26327754E+04      0.39670000E+04
NS BraceMember_71.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       4057.     -0.34290283E+04      0.11176041E+05     -0.12857143E+05     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4058.     -0.34290283E+04      0.10562168E+05     -0.12184810E+05     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4059.     -0.34290283E+04      0.99482949E+04     -0.11512478E+05     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4060.     -0.34290283E+04      0.93344219E+04     -0.10840145E+05     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4061.     -0.34290283E+04      0.87205479E+04     -0.10167812E+05     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4062.     -0.34290283E+04      0.81066748E+04     -0.94954795E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4063.     -0.34290283E+04      0.74928018E+04     -0.88231465E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4064.     -0.34290283E+04      0.68789287E+04     -0.81508140E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4065.     -0.34290283E+04      0.62650552E+04     -0.74784814E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4066.     -0.34290283E+04      0.56511821E+04     -0.68061489E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4067.     -0.34290283E+04      0.50373086E+04     -0.61338164E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4068.     -0.34290283E+04      0.44234355E+04     -0.54614834E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4069.     -0.34290283E+04      0.38095623E+04     -0.47891509E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4070.     -0.34290283E+04      0.31956890E+04     -0.41168184E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4071.     -0.34290283E+04      0.25818157E+04     -0.34444858E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4072.     -0.34290283E+04      0.19679425E+04     -0.27721533E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4073.     -0.34290283E+04      0.13540693E+04     -0.20998206E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4074.     -0.34290283E+04      0.74019604E+03     -0.14274880E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4075.     -0.34290283E+04      0.12632282E+03     -0.75515540E+03     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4076.     -0.34290283E+04     -0.48755042E+03     -0.82822777E+02     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4077.     -0.34290283E+04     -0.11014237E+04      0.58950983E+03     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4078.     -0.34290283E+04     -0.17152969E+04      0.12618424E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4079.     -0.34290283E+04     -0.23291702E+04      0.19341750E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4080.     -0.34290283E+04     -0.29430435E+04      0.26065076E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4081.     -0.34290283E+04     -0.35569167E+04      0.32788403E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4082.     -0.34290283E+04     -0.41707900E+04      0.39511729E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4083.     -0.34290283E+04     -0.47846631E+04      0.46235054E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4084.     -0.34290283E+04     -0.53985361E+04      0.52958379E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4085.     -0.34290283E+04     -0.60124097E+04      0.59681709E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4086.     -0.34290283E+04     -0.66262827E+04      0.66405034E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4087.     -0.34290283E+04     -0.72401562E+04      0.73128359E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4088.     -0.34290283E+04     -0.78540293E+04      0.79851685E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4089.     -0.34290283E+04     -0.84679023E+04      0.86575010E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4090.     -0.34290283E+04     -0.90817754E+04      0.93298340E+04     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
       4091.     -0.34290283E+04     -0.96956494E+04      0.10002166E+05     -0.67233261E+02     -0.61387325E+02     -0.53164160E+04      0.36470000E+04
NS BraceMember_72.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       4092.      0.23211541E+04      0.10600926E+05     -0.12438269E+05     -0.65093414E+02     -0.61644371E+02     -0.52427915E+04      0.36470000E+04
       4093.      0.23211541E+04      0.10001605E+05     -0.11805416E+05     -0.65093414E+02     -0.61644371E+02     -0.52427915E+04      0.36470000E+04
       4094.      0.23211541E+04      0.94022852E+04     -0.11172562E+05     -0.65093414E+02     -0.61644371E+02     -0.52427915E+04      0.36470000E+04
