NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
        184.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        185.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        186.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        187.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        188.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        189.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        190.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        191.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        192.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        193.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        194.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        195.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        196.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        197.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        198.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        199.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        200.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
NS BraceMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
        201.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        202.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        203.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        204.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        205.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        206.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        207.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        208.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        209.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        210.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        211.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        212.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        213.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        214.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        215.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        216.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        217.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        218.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        219.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        220.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        221.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        222.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        223.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        224.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        225.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        226.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        227.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        228.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        229.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        230.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        231.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        232.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
