NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
       1109.     -0.31278860E+04     -0.21909187E+04     -0.57653350E+04      0.63479321E+03     -0.22847324E+02      0.43950825E+02
       1110.     -0.31278894E+04     -0.24188467E+04     -0.62037905E+04      0.63479456E+03     -0.22823610E+02      0.43891121E+02
       1111.     -0.31278892E+04     -0.26465432E+04     -0.66416489E+04      0.63479596E+03     -0.22797480E+02      0.43827072E+02
       1112.     -0.31278850E+04     -0.28739861E+04     -0.70788682E+04      0.63479742E+03     -0.22768925E+02      0.43758694E+02
NS BraceMember_13.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
       1113.     -0.18095170E+00     -0.23815379E+01     -0.31968178E+02     -0.16808472E+01      0.36644787E-01     -0.47985878E-01
       1114.     -0.18092927E+00     -0.20146174E+01     -0.31506622E+02     -0.16808447E+01      0.36642909E-01     -0.47986470E-01
       1115.     -0.18090801E+00     -0.16476969E+01     -0.31045067E+02     -0.16808423E+01      0.36641069E-01     -0.47987044E-01
       1116.     -0.18088718E+00     -0.12807763E+01     -0.30583509E+02     -0.16808399E+01      0.36639228E-01     -0.47987595E-01
       1117.     -0.18086763E+00     -0.91385561E+00     -0.30121954E+02     -0.16808375E+01      0.36637418E-01     -0.47988124E-01
       1118.     -0.18084934E+00     -0.54693502E+00     -0.29660397E+02     -0.16808351E+01      0.36635667E-01     -0.47988635E-01
       1119.     -0.18083169E+00     -0.18001437E+00     -0.29198841E+02     -0.16808327E+01      0.36633894E-01     -0.47989123E-01
       1120.     -0.18081516E+00      0.18690625E+00     -0.28737284E+02     -0.16808304E+01      0.36632188E-01     -0.47989592E-01
       1121.     -0.18079862E+00      0.55382687E+00     -0.28275726E+02     -0.16808280E+01      0.36630437E-01     -0.47990039E-01
       1122.     -0.18078415E+00      0.92074752E+00     -0.27814169E+02     -0.16808256E+01      0.36628760E-01     -0.47990467E-01
       1123.     -0.18077080E+00      0.12876681E+01     -0.27352612E+02     -0.16808232E+01      0.36627121E-01     -0.47990873E-01
       1124.     -0.18075803E+00      0.16545887E+01     -0.26891054E+02     -0.16808208E+01      0.36625486E-01     -0.47991261E-01
       1125.     -0.18074618E+00      0.20215094E+01     -0.26429497E+02     -0.16808184E+01      0.36623873E-01     -0.47991626E-01
       1126.     -0.18073522E+00      0.23884299E+01     -0.25967939E+02     -0.16808161E+01      0.36622278E-01     -0.47991969E-01
       1127.     -0.18072559E+00      0.27553504E+01     -0.25506380E+02     -0.16808137E+01      0.36620740E-01     -0.47992293E-01
       1128.     -0.18071617E+00      0.31222711E+01     -0.25044823E+02     -0.16808113E+01      0.36619157E-01     -0.47992598E-01
       1129.     -0.18070880E+00      0.34891915E+01     -0.24583263E+02     -0.16808089E+01      0.36617659E-01     -0.47992881E-01
       1130.     -0.18070172E+00      0.38561120E+01     -0.24121706E+02     -0.16808066E+01      0.36616180E-01     -0.47993142E-01
       1131.     -0.18069634E+00      0.42230325E+01     -0.23660147E+02     -0.16808043E+01      0.36614746E-01     -0.47993384E-01
       1132.     -0.18069088E+00      0.45899529E+01     -0.23198587E+02     -0.16808019E+01      0.36613248E-01     -0.47993604E-01
       1133.     -0.18068685E+00      0.49568734E+01     -0.22737028E+02     -0.16807995E+01      0.36611814E-01     -0.47993802E-01
       1134.     -0.18068424E+00      0.53237939E+01     -0.22275469E+02     -0.16807971E+01      0.36610439E-01     -0.47993980E-01
       1135.     -0.18068297E+00      0.56907139E+01     -0.21813910E+02     -0.16807948E+01      0.36609113E-01     -0.47994137E-01
       1136.     -0.18068181E+00      0.60576344E+01     -0.21352350E+02     -0.16807925E+01      0.36607765E-01     -0.47994275E-01
       1137.     -0.18068343E+00      0.64245543E+01     -0.20890791E+02     -0.16807901E+01      0.36606476E-01     -0.47994390E-01
       1138.     -0.18068317E+00      0.67914748E+01     -0.20429230E+02     -0.16807878E+01      0.36605168E-01     -0.47994483E-01
       1139.     -0.18068518E+00      0.71583948E+01     -0.19967670E+02     -0.16807854E+01      0.36603872E-01     -0.47994558E-01
       1140.     -0.18068942E+00      0.75253148E+01     -0.19506111E+02     -0.16807830E+01      0.36602627E-01     -0.47994610E-01
       1141.     -0.18069284E+00      0.78922348E+01     -0.19044550E+02     -0.16807808E+01      0.36601454E-01     -0.47994643E-01
       1142.     -0.18069807E+00      0.82591553E+01     -0.18582991E+02     -0.16807784E+01      0.36600228E-01     -0.47994655E-01
       1143.     -0.18070427E+00      0.86260748E+01     -0.18121429E+02     -0.16807761E+01      0.36599047E-01     -0.47994643E-01
       1144.     -0.18071158E+00      0.89929953E+01     -0.17659868E+02     -0.16807737E+01      0.36597874E-01     -0.47994614E-01
       1145.     -0.18071951E+00      0.93599148E+01     -0.17198309E+02     -0.16807715E+01      0.36596734E-01     -0.47994561E-01
       1146.     -0.18072993E+00      0.97268343E+01     -0.16736748E+02     -0.16807691E+01      0.36595687E-01     -0.47994487E-01
       1147.     -0.18073955E+00      0.10093754E+02     -0.16275187E+02     -0.16807668E+01      0.36594603E-01     -0.47994394E-01
       1148.     -0.18075098E+00      0.10460673E+02     -0.15813625E+02     -0.16807644E+01      0.36593493E-01     -0.47994278E-01
       1149.     -0.18076335E+00      0.10827593E+02     -0.15352064E+02     -0.16807622E+01      0.36592573E-01     -0.47994141E-01
       1150.     -0.18077677E+00      0.11194512E+02     -0.14890503E+02     -0.16807598E+01      0.36591511E-01     -0.47993984E-01
       1151.     -0.18079078E+00      0.11561432E+02     -0.14428942E+02     -0.16807575E+01      0.36590513E-01     -0.47993802E-01
       1152.     -0.18080702E+00      0.11928351E+02     -0.13967380E+02     -0.16807553E+01      0.36589615E-01     -0.47993604E-01
       1153.     -0.18082345E+00      0.12295270E+02     -0.13505818E+02     -0.16807529E+01      0.36588684E-01     -0.47993381E-01
       1154.     -0.18084024E+00      0.12662189E+02     -0.13044257E+02     -0.16807506E+01      0.36587745E-01     -0.47993138E-01
       1155.     -0.18085904E+00      0.13029108E+02     -0.12582695E+02     -0.16807483E+01      0.36586855E-01     -0.47992874E-01
       1156.     -0.18087824E+00      0.13396028E+02     -0.12121133E+02     -0.16807461E+01      0.36586028E-01     -0.47992587E-01
       1157.     -0.18090045E+00      0.13762946E+02     -0.11659572E+02     -0.16807437E+01      0.36585227E-01     -0.47992282E-01
       1158.     -0.18092227E+00      0.14129865E+02     -0.11198009E+02     -0.16807414E+01      0.36584452E-01     -0.47991954E-01
       1159.     -0.18094540E+00      0.14496783E+02     -0.10736447E+02     -0.16807392E+01      0.36583662E-01     -0.47991604E-01
       1160.     -0.18096741E+00      0.14863702E+02     -0.10274885E+02     -0.16807369E+01      0.36582787E-01     -0.47991235E-01
       1161.     -0.18099187E+00      0.15230620E+02     -0.98133230E+01     -0.16807346E+01      0.36582142E-01     -0.47990840E-01
       1162.     -0.18101940E+00      0.15597539E+02     -0.93517609E+01     -0.16807323E+01      0.36581479E-01     -0.47990426E-01
       1163.     -0.18104467E+00      0.15964457E+02     -0.88901987E+01     -0.16807300E+01      0.36580727E-01     -0.47989994E-01
       1164.     -0.18107389E+00      0.16331375E+02     -0.84286356E+01     -0.16807277E+01      0.36580093E-01     -0.47989536E-01
       1165.     -0.18110204E+00      0.16698294E+02     -0.79670734E+01     -0.16807255E+01      0.36579564E-01     -0.47989059E-01
       1166.     -0.18112877E+00      0.17065210E+02     -0.75055113E+01     -0.16807232E+01      0.36578666E-01     -0.47988560E-01
       1167.     -0.18116373E+00      0.17432129E+02     -0.70439487E+01     -0.16807209E+01      0.36578428E-01     -0.47988039E-01
       1168.     -0.18119755E+00      0.17799046E+02     -0.65823860E+01     -0.16807187E+01      0.36577828E-01     -0.47987495E-01
       1169.     -0.18122979E+00      0.18165964E+02     -0.61208234E+01     -0.16807164E+01      0.36577433E-01     -0.47986932E-01
       1170.     -0.18126054E+00      0.18532881E+02     -0.56592607E+01     -0.16807141E+01      0.36576696E-01     -0.47986347E-01
       1171.     -0.18129462E+00      0.18899797E+02     -0.51976981E+01     -0.16807119E+01      0.36576159E-01     -0.47985740E-01
       1172.     -0.18133473E+00      0.19266716E+02     -0.47361355E+01     -0.16807096E+01      0.36575940E-01     -0.47985110E-01
       1173.     -0.18137066E+00      0.19633633E+02     -0.42745724E+01     -0.16807073E+01      0.36575433E-01     -0.47984462E-01
       1174.     -0.18140920E+00      0.20000549E+02     -0.38130097E+01     -0.16807052E+01      0.36575191E-01     -0.47983788E-01
       1175.     -0.18144700E+00      0.20367466E+02     -0.33514469E+01     -0.16807029E+01      0.36574651E-01     -0.47983095E-01
       1176.     -0.18148692E+00      0.20734383E+02     -0.28898840E+01     -0.16807007E+01      0.36574326E-01     -0.47982380E-01
       1177.     -0.18152940E+00      0.21101299E+02     -0.24283211E+01     -0.16806984E+01      0.36574021E-01     -0.47981642E-01
       1178.     -0.18157116E+00      0.21468214E+02     -0.19667584E+01     -0.16806961E+01      0.36573809E-01     -0.47980886E-01
       1179.     -0.18161470E+00      0.21835131E+02     -0.15051955E+01     -0.16806940E+01      0.36573384E-01     -0.47980104E-01
       1180.     -0.18165712E+00      0.22202047E+02     -0.10436325E+01     -0.16806917E+01      0.36573131E-01     -0.47979303E-01
       1181.     -0.18170166E+00      0.22568962E+02     -0.58206964E+00     -0.16806895E+01      0.36572985E-01     -0.47978479E-01
       1182.     -0.18174861E+00      0.22935879E+02     -0.12050673E+00     -0.16806872E+01      0.36572743E-01     -0.47977634E-01
       1183.     -0.18179806E+00      0.23302794E+02      0.34105617E+00     -0.16806850E+01      0.36572710E-01     -0.47976766E-01
       1184.     -0.18184461E+00      0.23669708E+02      0.80261910E+00     -0.16806828E+01      0.36572441E-01     -0.47975875E-01
       1185.     -0.18189393E+00      0.24036623E+02      0.12641820E+01     -0.16806806E+01      0.36572389E-01     -0.47974966E-01
       1186.     -0.18194491E+00      0.24403538E+02      0.17257448E+01     -0.16806784E+01      0.36572289E-01     -0.47974031E-01
       1187.     -0.18199734E+00      0.24770452E+02      0.21873078E+01     -0.16806761E+01      0.36572304E-01     -0.47973078E-01
       1188.     -0.18204914E+00      0.25137367E+02      0.26488707E+01     -0.16806740E+01      0.36572210E-01     -0.47972102E-01
       1189.     -0.18210097E+00      0.25504282E+02      0.31104336E+01     -0.16806717E+01      0.36572207E-01     -0.47971103E-01
       1190.     -0.18215448E+00      0.25871197E+02      0.35719962E+01     -0.16806695E+01      0.36572050E-01     -0.47970083E-01
       1191.     -0.18221012E+00      0.26238111E+02      0.40335593E+01     -0.16806673E+01      0.36572132E-01     -0.47969040E-01
       1192.     -0.18226504E+00      0.26605024E+02      0.44951220E+01     -0.16806651E+01      0.36572080E-01     -0.47967974E-01
       1193.     -0.18232343E+00      0.26971937E+02      0.49566846E+01     -0.16806630E+01      0.36572278E-01     -0.47966886E-01
       1194.     -0.18238224E+00      0.27338852E+02      0.54182472E+01     -0.16806607E+01      0.36572374E-01     -0.47965780E-01
       1195.     -0.18243960E+00      0.27705765E+02      0.58798099E+01     -0.16806586E+01      0.36572449E-01     -0.47964647E-01
       1196.     -0.18249899E+00      0.28072678E+02      0.63413725E+01     -0.16806563E+01      0.36572676E-01     -0.47963496E-01
       1197.     -0.18256184E+00      0.28439590E+02      0.68029351E+01     -0.16806542E+01      0.36572896E-01     -0.47962319E-01
       1198.     -0.18262696E+00      0.28806503E+02      0.72644978E+01     -0.16806520E+01      0.36573246E-01     -0.47961123E-01
       1199.     -0.18268831E+00      0.29173416E+02      0.77260604E+01     -0.16806499E+01      0.36573503E-01     -0.47959905E-01
       1200.     -0.18275131E+00      0.29540327E+02      0.81876230E+01     -0.16806476E+01      0.36573716E-01     -0.47958665E-01
       1201.     -0.18281654E+00      0.29907240E+02      0.86491852E+01     -0.16806455E+01      0.36574021E-01     -0.47957402E-01
       1202.     -0.18288337E+00      0.30274151E+02      0.91107473E+01     -0.16806433E+01      0.36574304E-01     -0.47956116E-01
       1203.     -0.18294869E+00      0.30641064E+02      0.95723095E+01     -0.16806412E+01      0.36574654E-01     -0.47954809E-01
       1204.     -0.18301657E+00      0.31007975E+02      0.10033872E+02     -0.16806390E+01      0.36575019E-01     -0.47953479E-01
       1205.     -0.18308637E+00      0.31374886E+02      0.10495434E+02     -0.16806368E+01      0.36575504E-01     -0.47952127E-01
       1206.     -0.18315610E+00      0.31741796E+02      0.10956996E+02     -0.16806346E+01      0.36575723E-01     -0.47950752E-01
       1207.     -0.18322623E+00      0.32108707E+02      0.11418558E+02     -0.16806325E+01      0.36576256E-01     -0.47949355E-01
       1208.     -0.18329763E+00      0.32475616E+02      0.11880120E+02     -0.16806303E+01      0.36576863E-01     -0.47947936E-01
       1209.     -0.18337108E+00      0.32842529E+02      0.12341681E+02     -0.16806282E+01      0.36577266E-01     -0.47946494E-01
       1210.     -0.18344171E+00      0.33209438E+02      0.12803244E+02     -0.16806260E+01      0.36577791E-01     -0.47945034E-01
       1211.     -0.18351795E+00      0.33576347E+02      0.13264806E+02     -0.16806239E+01      0.36578380E-01     -0.47943547E-01
       1212.     -0.18359149E+00      0.33943256E+02      0.13726367E+02     -0.16806217E+01      0.36578976E-01     -0.47942039E-01
       1213.     -0.18367060E+00      0.34310165E+02      0.14187928E+02     -0.16806196E+01      0.36579717E-01     -0.47940508E-01
       1214.     -0.18374591E+00      0.34677074E+02      0.14649489E+02     -0.16806175E+01      0.36580142E-01     -0.47938954E-01
       1215.     -0.18382329E+00      0.35043983E+02      0.15111052E+02     -0.16806154E+01      0.36580816E-01     -0.47937378E-01
       1216.     -0.18389764E+00      0.35410892E+02      0.15572613E+02     -0.16806133E+01      0.36581483E-01     -0.47935780E-01
NS BraceMember_14.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
       1217.     -0.37282529E+01      0.58884784E+03      0.15935011E+03      0.80749023E+02     -0.78180051E+00      0.86594397E+00
       1218.     -0.37295165E+01      0.58109229E+03      0.15075266E+03      0.80748993E+02     -0.78179651E+00      0.86597717E+00
       1219.     -0.37307174E+01      0.57333661E+03      0.14215518E+03      0.80748962E+02     -0.78179216E+00      0.86600912E+00
       1220.     -0.37318838E+01      0.56558093E+03      0.13355769E+03      0.80748932E+02     -0.78178871E+00      0.86603981E+00
       1221.     -0.37329912E+01      0.55782513E+03      0.12496020E+03      0.80748909E+02     -0.78178531E+00      0.86606938E+00
       1222.     -0.37340529E+01      0.55006927E+03      0.11636269E+03      0.80748878E+02     -0.78178191E+00      0.86609775E+00
       1223.     -0.37350626E+01      0.54231335E+03      0.10776517E+03      0.80748856E+02     -0.78177869E+00      0.86612499E+00
       1224.     -0.37360413E+01      0.53455737E+03      0.99167641E+02      0.80748833E+02     -0.78177643E+00      0.86615109E+00
       1225.     -0.37369690E+01      0.52680133E+03      0.90570099E+02      0.80748810E+02     -0.78177375E+00      0.86617607E+00
       1226.     -0.37378502E+01      0.51904517E+03      0.81972557E+02      0.80748787E+02     -0.78177118E+00      0.86619997E+00
       1227.     -0.37386980E+01      0.51128903E+03      0.73375008E+02      0.80748764E+02     -0.78176916E+00      0.86622280E+00
       1228.     -0.37395029E+01      0.50353278E+03      0.64777451E+02      0.80748741E+02     -0.78176701E+00      0.86624461E+00
       1229.     -0.37402658E+01      0.49577649E+03      0.56179893E+02      0.80748726E+02     -0.78176486E+00      0.86626536E+00
       1230.     -0.37409968E+01      0.48802014E+03      0.47582333E+02      0.80748703E+02     -0.78176326E+00      0.86628509E+00
       1231.     -0.37416873E+01      0.48026370E+03      0.38984768E+02      0.80748688E+02     -0.78176123E+00      0.86630386E+00
       1232.     -0.37423429E+01      0.47250723E+03      0.30387203E+02      0.80748672E+02     -0.78175938E+00      0.86632162E+00
       1233.     -0.37429628E+01      0.46475070E+03      0.21789637E+02      0.80748657E+02     -0.78175747E+00      0.86633843E+00
       1234.     -0.37435515E+01      0.45699411E+03      0.13192072E+02      0.80748642E+02     -0.78175575E+00      0.86635435E+00
       1235.     -0.37441056E+01      0.44923749E+03      0.45945086E+01      0.80748627E+02     -0.78175408E+00      0.86636931E+00
       1236.     -0.37446287E+01      0.44148077E+03     -0.40030522E+01      0.80748611E+02     -0.78175211E+00      0.86638337E+00
       1237.     -0.37451189E+01      0.43372403E+03     -0.12600610E+02      0.80748596E+02     -0.78175020E+00      0.86639655E+00
       1238.     -0.37455740E+01      0.42596722E+03     -0.21198162E+02      0.80748589E+02     -0.78174794E+00      0.86640888E+00
       1239.     -0.37460067E+01      0.41821036E+03     -0.29795710E+02      0.80748573E+02     -0.78174597E+00      0.86642039E+00
       1240.     -0.37464125E+01      0.41045346E+03     -0.38393250E+02      0.80748566E+02     -0.78174382E+00      0.86643106E+00
       1241.     -0.37467890E+01      0.40269650E+03     -0.46990784E+02      0.80748558E+02     -0.78174156E+00      0.86644095E+00
       1242.     -0.37471309E+01      0.39493951E+03     -0.55588306E+02      0.80748550E+02     -0.78173882E+00      0.86645001E+00
       1243.     -0.37474508E+01      0.38718246E+03     -0.64185822E+02      0.80748543E+02     -0.78173608E+00      0.86645836E+00
       1244.     -0.37477458E+01      0.37942535E+03     -0.72783325E+02      0.80748535E+02     -0.78173304E+00      0.86646599E+00
       1245.     -0.37480152E+01      0.37166821E+03     -0.81380821E+02      0.80748535E+02     -0.78172994E+00      0.86647284E+00
       1246.     -0.37482581E+01      0.36391101E+03     -0.89978302E+02      0.80748528E+02     -0.78172636E+00      0.86647898E+00
       1247.     -0.37484775E+01      0.35615378E+03     -0.98575768E+02      0.80748528E+02     -0.78172261E+00      0.86648446E+00
       1248.     -0.37486744E+01      0.34839648E+03     -0.10717322E+03      0.80748528E+02     -0.78171879E+00      0.86648929E+00
       1249.     -0.37488449E+01      0.34063916E+03     -0.11577065E+03      0.80748520E+02     -0.78171444E+00      0.86649346E+00
       1250.     -0.37489920E+01      0.33288181E+03     -0.12436808E+03      0.80748520E+02     -0.78170961E+00      0.86649704E+00
       1251.     -0.37491128E+01      0.32512439E+03     -0.13296548E+03      0.80748520E+02     -0.78170443E+00      0.86649996E+00
       1252.     -0.37492208E+01      0.31736694E+03     -0.14156287E+03      0.80748528E+02     -0.78169906E+00      0.86650234E+00
       1253.     -0.37492998E+01      0.30960947E+03     -0.15016023E+03      0.80748528E+02     -0.78169322E+00      0.86650407E+00
       1254.     -0.37493613E+01      0.30185193E+03     -0.15875758E+03      0.80748528E+02     -0.78168696E+00      0.86650532E+00
       1255.     -0.37493935E+01      0.29409436E+03     -0.16735490E+03      0.80748535E+02     -0.78167999E+00      0.86650604E+00
       1256.     -0.37494092E+01      0.28633676E+03     -0.17595221E+03      0.80748543E+02     -0.78167284E+00      0.86650622E+00
       1257.     -0.37494078E+01      0.27857913E+03     -0.18454948E+03      0.80748550E+02     -0.78166533E+00      0.86650592E+00
       1258.     -0.37493811E+01      0.27082144E+03     -0.19314674E+03      0.80748550E+02     -0.78165692E+00      0.86650515E+00
       1259.     -0.37493303E+01      0.26306375E+03     -0.20174397E+03      0.80748566E+02     -0.78164804E+00      0.86650395E+00
       1260.     -0.37492628E+01      0.25530602E+03     -0.21034117E+03      0.80748573E+02     -0.78163874E+00      0.86650229E+00
       1261.     -0.37491748E+01      0.24754823E+03     -0.21893835E+03      0.80748581E+02     -0.78162891E+00      0.86650020E+00
       1262.     -0.37490695E+01      0.23979044E+03     -0.22753551E+03      0.80748589E+02     -0.78161871E+00      0.86649776E+00
       1263.     -0.37489412E+01      0.23203261E+03     -0.23613263E+03      0.80748604E+02     -0.78160751E+00      0.86649489E+00
       1264.     -0.37487898E+01      0.22427473E+03     -0.24472972E+03      0.80748619E+02     -0.78159577E+00      0.86649173E+00
       1265.     -0.37486196E+01      0.21651685E+03     -0.25332677E+03      0.80748634E+02     -0.78158343E+00      0.86648822E+00
       1266.     -0.37484233E+01      0.20875893E+03     -0.26192380E+03      0.80748642E+02     -0.78157008E+00      0.86648434E+00
       1267.     -0.37482157E+01      0.20100098E+03     -0.27052078E+03      0.80748657E+02     -0.78155655E+00      0.86648017E+00
       1268.     -0.37479835E+01      0.19324301E+03     -0.27911777E+03      0.80748680E+02     -0.78154212E+00      0.86647576E+00
       1269.     -0.37477233E+01      0.18548500E+03     -0.28771469E+03      0.80748695E+02     -0.78152663E+00      0.86647105E+00
       1270.     -0.37474427E+01      0.17772699E+03     -0.29631158E+03      0.80748711E+02     -0.78151047E+00      0.86646616E+00
       1271.     -0.37471478E+01      0.16996893E+03     -0.30490842E+03      0.80748734E+02     -0.78149378E+00      0.86646098E+00
       1272.     -0.37468269E+01      0.16221086E+03     -0.31350525E+03      0.80748756E+02     -0.78147614E+00      0.86645567E+00
       1273.     -0.37464790E+01      0.15445277E+03     -0.32210202E+03      0.80748772E+02     -0.78145742E+00      0.86645013E+00
       1274.     -0.37461143E+01      0.14669467E+03     -0.33069876E+03      0.80748795E+02     -0.78143817E+00      0.86644441E+00
       1275.     -0.37457259E+01      0.13893654E+03     -0.33929544E+03      0.80748817E+02     -0.78141803E+00      0.86643857E+00
       1276.     -0.37453127E+01      0.13117838E+03     -0.34789212E+03      0.80748840E+02     -0.78139693E+00      0.86643261E+00
       1277.     -0.37448773E+01      0.12342021E+03     -0.35648871E+03      0.80748871E+02     -0.78137505E+00      0.86642659E+00
       1278.     -0.37444122E+01      0.11566203E+03     -0.36508530E+03      0.80748894E+02     -0.78135186E+00      0.86642039E+00
       1279.     -0.37439287E+01      0.10790382E+03     -0.37368182E+03      0.80748924E+02     -0.78132814E+00      0.86641419E+00
       1280.     -0.37434132E+01      0.10014560E+03     -0.38227829E+03      0.80748947E+02     -0.78130317E+00      0.86640793E+00
       1281.     -0.37428684E+01      0.92387367E+02     -0.39087473E+03      0.80748978E+02     -0.78127694E+00      0.86640161E+00
       1282.     -0.37423110E+01      0.84629112E+02     -0.39947110E+03      0.80749008E+02     -0.78125036E+00      0.86639529E+00
       1283.     -0.37417145E+01      0.76870857E+02     -0.40806744E+03      0.80749039E+02     -0.78122228E+00      0.86638904E+00
       1284.     -0.37410944E+01      0.69112579E+02     -0.41666373E+03      0.80749069E+02     -0.78119338E+00      0.86638272E+00
       1285.     -0.37404416E+01      0.61354294E+02     -0.42525998E+03      0.80749100E+02     -0.78116322E+00      0.86637652E+00
       1286.     -0.37397590E+01      0.53595997E+02     -0.43385614E+03      0.80749138E+02     -0.78113180E+00      0.86637038E+00
       1287.     -0.37390504E+01      0.45837692E+02     -0.44245227E+03      0.80749168E+02     -0.78109950E+00      0.86636430E+00
       1288.     -0.37383039E+01      0.38079376E+02     -0.45104837E+03      0.80749207E+02     -0.78106582E+00      0.86635834E+00
       1289.     -0.37375321E+01      0.30321056E+02     -0.45964438E+03      0.80749237E+02     -0.78103131E+00      0.86635250E+00
       1290.     -0.37367170E+01      0.22562727E+02     -0.46824036E+03      0.80749275E+02     -0.78099507E+00      0.86634684E+00
       1291.     -0.37358761E+01      0.14804391E+02     -0.47683627E+03      0.80749313E+02     -0.78095794E+00      0.86634129E+00
       1292.     -0.37350037E+01      0.70460510E+01     -0.48543213E+03      0.80749352E+02     -0.78091979E+00      0.86633599E+00
       1293.     -0.37340889E+01     -0.71229404E+00     -0.49402792E+03      0.80749390E+02     -0.78088009E+00      0.86633086E+00
       1294.     -0.37331395E+01     -0.84706421E+01     -0.50262366E+03      0.80749435E+02     -0.78083920E+00      0.86632591E+00
       1295.     -0.37321448E+01     -0.16228992E+02     -0.51121933E+03      0.80749474E+02     -0.78079671E+00      0.86632127E+00
       1296.     -0.37311237E+01     -0.23987347E+02     -0.51981494E+03      0.80749519E+02     -0.78075343E+00      0.86631685E+00
       1297.     -0.37300541E+01     -0.31745699E+02     -0.52841052E+03      0.80749565E+02     -0.78070843E+00      0.86631268E+00
       1298.     -0.37289472E+01     -0.39504051E+02     -0.53700598E+03      0.80749603E+02     -0.78066230E+00      0.86630887E+00
       1299.     -0.37277973E+01     -0.47262405E+02     -0.54560144E+03      0.80749649E+02     -0.78061479E+00      0.86630535E+00
       1300.     -0.37265959E+01     -0.55020756E+02     -0.55419678E+03      0.80749695E+02     -0.78056538E+00      0.86630219E+00
       1301.     -0.37253611E+01     -0.62779102E+02     -0.56279205E+03      0.80749748E+02     -0.78051519E+00      0.86629933E+00
       1302.     -0.37240727E+01     -0.70537445E+02     -0.57138733E+03      0.80749794E+02     -0.78046316E+00      0.86629689E+00
       1303.     -0.37227399E+01     -0.78295792E+02     -0.57998248E+03      0.80749840E+02     -0.78040981E+00      0.86629486E+00
       1304.     -0.37213593E+01     -0.86054123E+02     -0.58857758E+03      0.80749893E+02     -0.78035504E+00      0.86629319E+00
       1305.     -0.37199242E+01     -0.93812454E+02     -0.59717255E+03      0.80749947E+02     -0.78029853E+00      0.86629200E+00
       1306.     -0.37184343E+01     -0.10157077E+03     -0.60576752E+03      0.80749992E+02     -0.78024030E+00      0.86629122E+00
       1307.     -0.37168937E+01     -0.10932909E+03     -0.61436237E+03      0.80750046E+02     -0.78018063E+00      0.86629099E+00
       1308.     -0.37153013E+01     -0.11708739E+03     -0.62295721E+03      0.80750099E+02     -0.78011960E+00      0.86629117E+00
       1309.     -0.37136636E+01     -0.12484569E+03     -0.63155194E+03      0.80750153E+02     -0.78005749E+00      0.86629188E+00
       1310.     -0.37119484E+01     -0.13260397E+03     -0.64014661E+03      0.80750214E+02     -0.77999270E+00      0.86629313E+00
       1311.     -0.37101853E+01     -0.14036224E+03     -0.64874115E+03      0.80750267E+02     -0.77992690E+00      0.86629492E+00
       1312.     -0.37083619E+01     -0.14812050E+03     -0.65733563E+03      0.80750328E+02     -0.77985942E+00      0.86629730E+00
       1313.     -0.37064724E+01     -0.15587875E+03     -0.66593005E+03      0.80750381E+02     -0.77979004E+00      0.86630023E+00
       1314.     -0.37045226E+01     -0.16363698E+03     -0.67452441E+03      0.80750443E+02     -0.77971923E+00      0.86630380E+00
       1315.     -0.37024939E+01     -0.17139520E+03     -0.68311865E+03      0.80750504E+02     -0.77964598E+00      0.86630797E+00
NS BraceMember_15.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
       1316.      0.51092392E+00     -0.77474243E+02      0.52968372E+03      0.23595583E+02      0.64962858E+00      0.43086033E+01
       1317.      0.51199186E+00     -0.70961098E+02      0.48660129E+03      0.23595568E+02      0.64958459E+00      0.43086085E+01
       1318.      0.51298630E+00     -0.64447960E+02      0.44351886E+03      0.23595552E+02      0.64954364E+00      0.43086147E+01
       1319.      0.51390547E+00     -0.57934826E+02      0.40043643E+03      0.23595537E+02      0.64950567E+00      0.43086205E+01
       1320.      0.51474351E+00     -0.51421700E+02      0.35735400E+03      0.23595520E+02      0.64947075E+00      0.43086243E+01
       1321.      0.51549703E+00     -0.44908577E+02      0.31427161E+03      0.23595505E+02      0.64943892E+00      0.43086290E+01
       1322.      0.51616132E+00     -0.38395462E+02      0.27118918E+03      0.23595490E+02      0.64941019E+00      0.43086333E+01
       1323.      0.51673383E+00     -0.31882355E+02      0.22810678E+03      0.23595474E+02      0.64938462E+00      0.43086357E+01
       1324.      0.51721054E+00     -0.25369251E+02      0.18502437E+03      0.23595459E+02      0.64936221E+00      0.43086400E+01
       1325.      0.51759088E+00     -0.18856155E+02      0.14194197E+03      0.23595444E+02      0.64934301E+00      0.43086424E+01
       1326.      0.51787227E+00     -0.12343064E+02      0.98859566E+02      0.23595428E+02      0.64932704E+00      0.43086448E+01
       1327.      0.51805335E+00     -0.58299785E+01      0.55777164E+02      0.23595411E+02      0.64931428E+00      0.43086462E+01
       1328.      0.51813328E+00      0.68310171E+00      0.12694761E+02      0.23595396E+02      0.64930487E+00      0.43086481E+01
